TARGET_B,ZIPGROUP,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner dummy,NUMCHLD,INCOME,gender dummy,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,LN_HV,LN_Icmed,LN_Icavg,LN_IC15,LN_NUMPROM,LN_RAMNTALL,LN_MAXRAMNT,LN_LASTGIFT,LN_totalmonths,LN_TIMELAG,_LN_AVGGIFT
0,2,1,0,0,0,1,1,4,0,8,878,280,333,15,56,75,5,5,28,3,5,6.777646594,5.634789603,5.80814249,2.708050201,4.025351691,4.317488114,1.609437912,1.609437912,3.33220451,1.098612289,1.609437912
0,5,0,0,0,1,1,1,7,1,9,1597,520,556,3,61,212,16,15,31,4,11.77777778,7.375882148,6.253828812,6.320768294,1.098612289,4.110873864,5.356586275,2.772588722,2.708050201,3.433987204,1.386294361,2.466214517
0,3,0,1,0,0,1,1,5,1,8,475,403,414,8,24,55,15,15,32,2,11,6.163314804,5.998936562,6.025865974,2.079441542,3.17805383,4.007333185,2.708050201,2.708050201,3.465735903,0.693147181,2.397895273
1,3,0,1,0,0,1,1,4,1,8,740,466,481,7,29,71,16,15,37,3,14.2,6.606650186,6.144185634,6.17586727,1.945910149,3.36729583,4.262679877,2.772588722,2.708050201,3.610917913,1.098612289,2.653241965
1,5,0,0,0,1,0,1,1,1,5,2938,455,517,7,37,71,11,10,29,4,8.875,7.985484357,6.120297419,6.248042875,1.945910149,3.610917913,4.262679877,2.397895273,2.302585093,3.36729583,1.386294361,2.183238335
0,2,1,0,0,0,1,1,3,0,8,610,336,381,6,36,46,12,11,30,16,7.666666667,6.413458957,5.81711116,5.942799375,1.791759469,3.583518938,3.828641396,2.48490665,2.397895273,3.401197382,2.772588722,2.036881927
1,5,0,0,0,1,1,1,4,1,2,621,215,242,21,81,282,25,24,28,3,14.1,6.431331082,5.370638028,5.488937726,3.044522438,4.394449155,5.641907071,3.218875825,3.17805383,3.33220451,1.098612289,2.646174797
1,4,0,0,1,0,1,1,3,0,8,438,323,360,16,78,223,15,12,28,14,9.695652174,6.08221891,5.777652323,5.886104031,2.772588722,4.356708827,5.407171771,2.708050201,2.48490665,3.33220451,2.63905733,2.271677556
0,5,0,0,0,1,1,1,5,1,8,1909,624,680,1,44,95,50,25,30,15,19,7.554334824,6.436150368,6.522092798,0,3.784189634,4.553876892,3.912023005,3.218875825,3.401197382,2.708050201,2.944438979
0,2,1,0,0,0,1,1,4,0,6,898,313,386,18,79,177,10,10,32,5,7.375,6.800170068,5.746203191,5.955837369,2.890371758,4.369447852,5.176149733,2.302585093,2.302585093,3.465735903,1.609437912,1.998095902
1,2,1,0,0,0,1,1,5,0,8,1086,475,530,10,55,124,21,17,34,16,13.77777778,6.9902565,6.163314804,6.272877007,2.302585093,4.007333185,4.820281566,3.044522438,2.833213344,3.526360525,2.772588722,2.623056988
0,3,0,1,0,0,1,1,4,1,1,720,340,362,17,69,121,5,3,37,3,2.813953488,6.579251212,5.828945618,5.891644212,2.833213344,4.234106505,4.795790546,1.609437912,1.098612289,3.610917913,1.098612289,1.03459043
0,2,1,0,0,0,0,1,4,0,8,2045,312,450,22,15,20,20,20,37,5,20,7.623153068,5.743003188,6.109247583,3.091042453,2.708050201,2.995732274,2.995732274,2.995732274,3.610917913,1.609437912,2.995732274
0,3,0,1,0,0,1,2,3,1,8,392,129,189,56,23,65,25,25,28,9,21.66666667,5.97126184,4.859812404,5.241747015,4.025351691,3.135494216,4.17438727,3.218875825,3.218875825,3.33220451,2.197224577,3.075774981
0,2,1,0,0,0,1,1,2,0,8,603,297,343,14,58,71,15,15,37,6,8.875,6.401917197,5.693732139,5.837730447,2.63905733,4.060443011,4.262679877,2.708050201,2.708050201,3.610917913,1.791759469,2.183238335
1,5,0,0,0,1,0,1,7,1,7,801,338,427,8,56,109,11,10,31,9,6.411764706,6.685860947,5.823045895,6.056784013,2.079441542,4.025351691,4.691347882,2.397895273,2.302585093,3.433987204,2.197224577,1.858134538
0,5,0,0,0,1,1,1,6,1,8,1393,319,392,15,32,36,20,20,37,3,12,7.239214974,5.765191103,5.97126184,2.708050201,3.465735903,3.583518938,2.995732274,2.995732274,3.610917913,1.098612289,2.48490665
0,2,1,0,0,0,0,1,6,1,9,1314,548,578,6,40,104,20,18,29,4,14.85714286,7.180831199,6.306275287,6.359573869,1.791759469,3.688879454,4.644390899,2.995732274,2.890371758,3.36729583,1.386294361,2.69848075
1,4,0,0,1,0,1,1,4,1,8,422,192,256,40,69,61,6,6,31,14,3.210526316,6.045005314,5.257495372,5.545177444,3.688879454,4.234106505,4.110873864,1.791759469,1.791759469,3.433987204,2.63905733,1.166434885
0,5,0,0,0,0,1,1,4,0,1,1273,380,426,10,44,104,11,11,29,10,8.666666667,7.149131599,5.940171253,6.054439346,2.302585093,3.784189634,4.644390899,2.397895273,2.397895273,3.36729583,2.302585093,2.159484249
0,4,0,0,1,0,1,1,4,1,8,1205,510,588,2,27,72,40,22,33,5,24,7.094234846,6.234410726,6.376726948,0.693147181,3.295836866,4.276666119,3.688879454,3.091042453,3.496507561,1.609437912,3.17805383
1,3,0,1,0,0,1,1,2,0,4,526,184,246,39,51,71,7,7,19,5,5.916666667,6.265301213,5.214935758,5.505331536,3.663561646,3.931825633,4.262679877,1.945910149,1.945910149,2.944438979,1.609437912,1.777773227
1,2,1,0,0,0,1,1,2,1,8,1062,382,478,7,35,49,8,6,30,3,4.9,6.967909202,5.945420609,6.169610732,1.945910149,3.555348061,3.891820298,2.079441542,1.791759469,3.401197382,1.098612289,1.589235205
0,2,1,0,0,0,1,1,4,0,8,746,368,399,14,57,70,5,5,31,3,5,6.6147256,5.908082938,5.988961417,2.63905733,4.043051268,4.248495242,1.609437912,1.609437912,3.433987204,1.098612289,1.609437912
1,4,0,0,1,0,1,1,4,1,8,569,315,329,16,40,130,20,10,36,2,13,6.343880434,5.752572639,5.796057751,2.772588722,3.688879454,4.86753445,2.995732274,2.302585093,3.583518938,0.693147181,2.564949357
0,2,1,0,0,0,0,1,2,1,4,764,308,382,9,69,757,50,50,29,4,19.41025641,6.638567789,5.730099783,5.945420609,2.197224577,4.234106505,6.629363253,3.912023005,3.912023005,3.36729583,1.386294361,2.965801607
0,5,0,0,0,1,1,1,5,0,6,2856,456,522,8,63,175,25,25,28,3,12.5,7.957177323,6.12249281,6.257667588,2.079441542,4.143134726,5.164785974,3.218875825,3.218875825,3.33220451,1.098612289,2.525728644
1,3,0,1,0,0,1,1,2,0,8,852,441,469,7,63,64,10,10,31,14,4.266666667,6.747586527,6.089044875,6.150602768,1.945910149,4.143134726,4.158883083,2.302585093,2.302585093,3.433987204,2.63905733,1.450832882
1,5,0,0,0,1,1,1,6,0,8,2823,643,728,4,24,35,15,15,34,5,11.66666667,7.945555428,6.466144724,6.590301048,1.386294361,3.17805383,3.555348061,2.708050201,2.708050201,3.526360525,1.609437912,2.456735773
0,4,0,0,1,0,1,1,7,1,7,672,423,480,4,94,221.09,15,10,33,6,8.8436,6.510258341,6.047372179,6.173786104,1.386294361,4.543294782,5.398569858,2.708050201,2.302585093,3.496507561,1.791759469,2.179694034
0,4,0,0,1,0,1,2,5,1,8,1259,660,663,0,22,20,15,15,37,8,10,7.138073034,6.492239835,6.49677499,,3.091042453,2.995732274,2.708050201,2.708050201,3.610917913,2.079441542,2.302585093
1,5,0,0,0,1,0,1,1,1,3,2356,318,376,25,78,265,20,20,31,3,10.6,7.764720545,5.762051383,5.929589143,3.218875825,4.356708827,5.579729826,2.995732274,2.995732274,3.433987204,1.098612289,2.360854001
0,2,1,0,0,0,1,1,3,1,8,610,310,359,17,64,105,15,10,30,6,8.076923077,6.413458957,5.736572297,5.883322388,2.833213344,4.158883083,4.65396035,2.708050201,2.302585093,3.401197382,1.791759469,2.089010993
0,5,0,0,0,1,1,1,4,1,1,1110,368,409,17,53,71,15,15,34,4,8.875,7.012115294,5.908082938,6.013715156,2.833213344,3.970291914,4.262679877,2.708050201,2.708050201,3.526360525,1.386294361,2.183238335
0,2,1,0,0,0,1,1,5,1,8,456,281,323,4,47,47,10,10,28,2,5.875,6.12249281,5.638354669,5.777652323,1.386294361,3.850147602,3.850147602,2.302585093,2.302585093,3.33220451,0.693147181,1.77070606
0,3,0,1,0,0,0,4,4,0,7,1060,508,550,0,36,60,7,5,29,4,5,6.966024187,6.230481448,6.309918278,,3.583518938,4.094344562,1.945910149,1.609437912,3.36729583,1.386294361,1.609437912
0,3,0,1,0,0,1,1,4,0,8,731,268,324,26,31,40.5,15,7.5,36,5,10.125,6.59441346,5.590986981,5.780743516,3.258096538,3.433987204,3.701301974,2.708050201,2.014903021,3.583518938,1.609437912,2.315007613
1,3,0,1,0,0,1,1,3,0,1,561,296,369,20,89,121,10,10,28,3,6.368421053,6.329720906,5.690359454,5.910796644,2.995732274,4.48863637,4.795790546,2.302585093,2.302585093,3.33220451,1.098612289,1.851351566
0,4,0,0,1,0,1,1,5,0,8,914,467,518,10,62,217,20,20,31,27,13.5625,6.817830571,6.146329258,6.249975242,2.302585093,4.127134385,5.379897354,2.995732274,2.995732274,3.433987204,3.295836866,2.607308631
1,3,0,1,0,0,1,1,5,0,8,673,297,321,10,30,90,35,35,35,9,30,6.51174533,5.693732139,5.771441123,2.302585093,3.401197382,4.49980967,3.555348061,3.555348061,3.555348061,2.197224577,3.401197382
1,5,0,0,0,1,1,1,4,1,8,4978,664,770,0,24,26,16,16,36,11,13,8.512783483,6.498282149,6.646390515,,3.17805383,3.258096538,2.772588722,2.772588722,3.583518938,2.397895273,2.564949357
0,2,1,0,0,0,1,1,5,1,8,641,306,354,20,20,35,35,35,37,5,35,6.463029457,5.723585102,5.869296913,2.995732274,2.995732274,3.555348061,3.555348061,3.555348061,3.610917913,1.609437912,3.555348061
0,4,0,0,1,0,1,1,7,0,8,744,404,412,12,69,208,20,15,37,15,13,6.612041035,6.001414878,6.021023349,2.48490665,4.234106505,5.33753808,2.995732274,2.708050201,3.610917913,2.708050201,2.564949357
1,5,0,0,0,1,1,1,4,0,8,643,355,384,10,43,118,20,10,18,3,13.11111111,6.466144724,5.872117789,5.950642553,2.302585093,3.761200116,4.770684624,2.995732274,2.302585093,2.890371758,1.098612289,2.573460047
1,2,1,0,0,0,1,1,4,1,5,1622,370,465,18,70,99,7,6,31,15,4.95,7.391415235,5.913503006,6.142037406,2.890371758,4.248495242,4.59511985,1.945910149,1.791759469,3.433987204,2.708050201,1.599387577
0,4,0,0,1,0,1,1,4,0,2,524,234,305,31,76,162,14,12,36,5,9.529411765,6.261491684,5.455321115,5.720311777,3.433987204,4.33073334,5.087596335,2.63905733,2.48490665,3.583518938,1.609437912,2.254382991
1,5,0,0,0,1,0,1,4,1,8,1306,449,460,7,55,110,15,10,28,19,9.166666667,7.17472431,6.107022888,6.131226489,1.945910149,4.007333185,4.700480366,2.708050201,2.302585093,3.33220451,2.944438979,2.215573716
1,3,0,1,0,0,0,1,2,1,8,612,415,399,10,58,84,6,6,35,5,5.25,6.416732283,6.02827852,5.988961417,2.302585093,4.060443011,4.430816799,1.791759469,1.791759469,3.555348061,1.609437912,1.658228077
0,4,0,0,1,0,0,1,2,1,8,528,279,350,7,36,40,10,5,32,3,5.714285714,6.269096284,5.631211782,5.857933154,1.945910149,3.583518938,3.688879454,2.302585093,1.609437912,3.465735903,1.098612289,1.742969305
0,3,0,1,0,0,1,1,4,1,8,506,338,358,14,44,147,12,10,34,18,9.1875,6.226536669,5.823045895,5.880532986,2.63905733,3.784189634,4.990432587,2.48490665,2.302585093,3.526360525,2.890371758,2.217843865
1,2,1,0,0,0,1,1,4,1,8,0,0,0,0,46,66,20,10,28,3,6,,,,,3.828641396,4.189654742,2.995732274,2.302585093,3.33220451,1.098612289,1.791759469
0,4,0,0,1,0,1,1,4,1,8,292,259,291,21,58,54,5,5,30,11,3.6,5.676753802,5.556828062,5.673323267,3.044522438,4.060443011,3.988984047,1.609437912,1.609437912,3.401197382,2.397895273,1.280933845
0,4,0,0,1,0,1,1,4,0,5,627,340,369,20,59,149,15,12,28,3,9.933333333,6.440946541,5.828945618,5.910796644,2.995732274,4.077537444,5.003946306,2.708050201,2.48490665,3.33220451,1.098612289,2.295896105
0,4,0,0,1,0,1,1,4,1,8,446,261,298,21,23,30,15,15,35,1,10,6.100318952,5.564520407,5.697093487,3.044522438,3.135494216,3.401197382,2.708050201,2.708050201,3.555348061,0,2.302585093
0,4,0,0,1,0,1,1,6,0,0,693,225,284,29,87,131,8,5,34,4,3.852941177,6.541029999,5.416100402,5.648974238,3.36729583,4.465908119,4.875197323,2.079441542,1.609437912,3.526360525,1.386294361,1.348836799
0,2,1,0,0,0,1,1,4,1,8,840,394,433,8,40,50,10,9,35,19,8.333333333,6.733401892,5.976350909,6.070737728,2.079441542,3.688879454,3.912023005,2.302585093,2.197224577,3.555348061,2.944438979,2.120263536
0,3,0,1,0,0,1,4,7,0,8,1688,736,758,3,29,47,17,17,33,8,15.66666667,7.431299675,6.601230119,6.630683386,1.098612289,3.36729583,3.850147602,2.833213344,2.833213344,3.496507561,2.079441542,2.751535313
0,3,0,1,0,0,1,2,5,1,2,459,280,306,23,57,271,35,35,31,8,24.63636364,6.12905021,5.634789603,5.723585102,3.135494216,4.043051268,5.602118821,3.555348061,3.555348061,3.433987204,2.079441542,3.204223548
0,5,0,0,0,1,0,1,2,1,8,574,180,340,36,24,33,11,7,31,5,6.6,6.352629396,5.192956851,5.828945618,3.583518938,3.17805383,3.496507561,2.397895273,1.945910149,3.433987204,1.609437912,1.887069649
0,3,0,1,0,0,0,1,1,1,8,703,429,501,0,21,25,10,10,30,6,8.333333333,6.555356892,6.061456919,6.216606101,,3.044522438,3.218875825,2.302585093,2.302585093,3.401197382,1.791759469,2.120263536
1,3,0,1,0,0,1,1,2,1,8,502,388,463,3,16,26,16,16,28,8,13,6.21860012,5.96100534,6.137727054,1.098612289,2.772588722,3.258096538,2.772588722,2.772588722,3.33220451,2.079441542,2.564949357
1,5,0,0,0,1,1,1,5,0,8,1209,490,564,9,15,20,20,20,37,5,20,7.097548851,6.194405391,6.335054251,2.197224577,2.708050201,2.995732274,2.995732274,2.995732274,3.610917913,1.609437912,2.995732274
1,4,0,0,1,0,1,1,3,1,8,303,240,281,43,30,35,10,10,31,8,7,5.713732806,5.480638923,5.638354669,3.761200116,3.401197382,3.555348061,2.302585093,2.302585093,3.433987204,2.079441542,1.945910149
1,5,0,0,0,1,1,1,6,0,8,675,311,338,26,24,26,10,8,31,6,6.5,6.514712691,5.739792912,5.823045895,3.258096538,3.17805383,3.258096538,2.302585093,2.079441542,3.433987204,1.791759469,1.871802177
0,4,0,0,1,0,1,1,4,1,8,641,399,410,7,14,15,15,15,36,5,15,6.463029457,5.988961417,6.01615716,1.945910149,2.63905733,2.708050201,2.708050201,2.708050201,3.583518938,1.609437912,2.708050201
1,4,0,0,1,0,0,1,3,1,8,985,459,513,11,26,66,13,9,30,2,8.25,6.892641641,6.12905021,6.240275845,2.397895273,3.258096538,4.189654742,2.564949357,2.197224577,3.401197382,0.693147181,2.1102132
0,5,0,0,0,1,1,1,7,0,8,4825,1050,1009,1,23,36,11,10,31,4,9,8.481566014,6.956545443,6.91671502,0,3.135494216,3.583518938,2.397895273,2.302585093,3.433987204,1.386294361,2.197224577
1,5,0,0,0,1,1,1,5,1,0,740,194,252,39,41,62,11,11,32,11,8.857142857,6.606650186,5.267858159,5.529429088,3.663561646,3.713572067,4.127134385,2.397895273,2.397895273,3.465735903,2.397895273,2.181224236
0,5,0,0,0,1,1,1,2,0,1,0,246,291,20,102,180.5,21,4,28,4,5.640625,,5.505331536,5.673323267,2.995732274,4.624972813,5.195730778,3.044522438,1.386294361,3.33220451,1.386294361,1.729994875
0,5,0,0,0,1,1,1,6,1,9,2504,837,867,1,61,102,20,17,32,4,10.2,7.825644732,6.72982407,6.765038977,0,4.110873864,4.624972813,2.995732274,2.833213344,3.465735903,1.386294361,2.32238772
1,5,0,0,0,1,1,1,4,1,8,1076,257,289,29,27,47,15,15,37,0,6.714285714,6.981005741,5.549076085,5.666426688,3.36729583,3.295836866,3.850147602,2.708050201,2.708050201,3.610917913,,1.904237453
1,5,0,0,0,1,1,1,4,1,8,2628,417,444,17,21,25,20,20,29,8,12.5,7.87397838,6.033086222,6.095824562,2.833213344,3.044522438,3.218875825,2.995732274,2.995732274,3.36729583,2.079441542,2.525728644
1,3,0,1,0,0,1,1,4,1,8,704,311,351,21,37,88,9,5,17,6,6.285714286,6.556778356,5.739792912,5.860786223,3.044522438,3.610917913,4.477336814,2.197224577,1.609437912,2.833213344,1.791759469,1.838279485
1,2,1,0,0,0,0,1,2,1,8,622,283,315,24,24,33,10,10,29,2,6.6,6.432940093,5.645446898,5.752572639,3.17805383,3.17805383,3.496507561,2.302585093,2.302585093,3.36729583,0.693147181,1.887069649
1,5,0,0,0,1,1,1,4,1,8,1934,353,381,18,15,20,20,20,37,5,20,7.567345676,5.866468057,5.942799375,2.890371758,2.708050201,2.995732274,2.995732274,2.995732274,3.610917913,1.609437912,2.995732274
0,3,0,1,0,0,1,1,4,0,8,464,318,357,10,24,31,7,7,31,5,6.2,6.139884552,5.762051383,5.877735782,2.302585093,3.17805383,3.433987204,1.945910149,1.945910149,3.433987204,1.609437912,1.824549292
1,5,0,0,0,1,1,1,1,1,3,1126,451,472,9,121,273,17,16,28,8,10.5,7.026426809,6.11146734,6.156978986,2.197224577,4.795790546,5.609471795,2.833213344,2.772588722,3.33220451,2.079441542,2.351375257
1,5,0,0,0,1,1,1,5,1,7,1025,386,435,8,74,173,21,21,28,12,11.53333333,6.932447892,5.955837369,6.075346031,2.079441542,4.304065093,5.153291594,3.044522438,3.044522438,3.33220451,2.48490665,2.445241393
0,5,0,0,0,1,1,1,4,0,8,2230,416,533,9,14,21,21,21,36,5,21,7.709756864,6.03068526,6.278521424,2.197224577,2.63905733,3.044522438,3.044522438,3.044522438,3.583518938,1.609437912,3.044522438
0,2,1,0,0,0,1,1,4,0,9,1332,561,646,0,42,135,50,25,29,3,27,7.194436851,6.329720906,6.470799504,,3.737669618,4.905274778,3.912023005,3.218875825,3.36729583,1.098612289,3.295836866
1,5,0,0,0,1,1,1,2,0,8,1801,405,466,15,23,55,15,15,29,6,13.75,7.496097345,6.003887067,6.144185634,2.708050201,3.135494216,4.007333185,2.708050201,2.708050201,3.36729583,1.791759469,2.621038824
1,4,0,0,1,0,1,1,6,1,8,957,442,537,3,51,133,17,14,31,3,13.3,6.863803391,6.091309882,6.285998095,1.098612289,3.931825633,4.890349128,2.833213344,2.63905733,3.433987204,1.098612289,2.587764035
0,4,0,0,1,0,0,1,6,0,8,564,378,408,2,66,105,13,13,34,10,8.076923077,6.335054251,5.934894196,6.011267174,0.693147181,4.189654742,4.65396035,2.564949357,2.564949357,3.526360525,2.302585093,2.089010993
1,2,1,0,0,0,1,1,5,0,4,615,323,323,23,55,149,15,10,32,3,10.64285714,6.421622268,5.777652323,5.777652323,3.135494216,4.007333185,5.003946306,2.708050201,2.302585093,3.465735903,1.098612289,2.364888976
0,3,0,1,0,0,1,1,2,1,0,549,302,337,15,99,158.5,20,10,28,3,6.891304348,6.308098442,5.710427017,5.82008293,2.708050201,4.59511985,5.065754593,2.995732274,2.302585093,3.33220451,1.098612289,1.930260377
1,4,0,0,1,0,0,1,1,0,8,319,232,267,32,30,87,15,9,31,5,7.909090909,5.765191103,5.446737372,5.587248658,3.465735903,3.401197382,4.465908119,2.708050201,2.197224577,3.433987204,1.609437912,2.068012846
1,4,0,0,1,0,1,1,7,1,6,653,453,487,13,57,161,22,22,31,6,11.5,6.481577129,6.115892125,6.188264123,2.564949357,4.043051268,5.081404365,3.091042453,3.091042453,3.433987204,1.791759469,2.442347035
0,4,0,0,1,0,1,1,4,0,2,414,236,266,28,39,136,20,20,37,6,15.11111111,6.025865974,5.463831805,5.583496309,3.33220451,3.663561646,4.912654886,2.995732274,2.995732274,3.610917913,1.791759469,2.715430308
0,4,0,0,1,0,1,2,2,0,8,309,279,330,12,23,35,15,10,29,6,11.66666667,5.733341277,5.631211782,5.799092654,2.48490665,3.135494216,3.555348061,2.708050201,2.302585093,3.36729583,1.791759469,2.456735773
1,4,0,0,1,0,1,1,7,0,9,4019,1158,1108,4,65,75,10,5,30,12,5.357142857,8.298788394,7.054449658,7.010311867,1.386294361,4.17438727,4.317488114,2.302585093,1.609437912,3.401197382,2.48490665,1.678430784
0,2,1,0,0,0,0,1,3,1,3,557,224,269,25,76,214,10,9,31,5,8.916666667,6.32256524,5.411646052,5.59471138,3.218875825,4.33073334,5.365976015,2.302585093,2.197224577,3.433987204,1.609437912,2.187922185
0,2,1,0,0,0,0,1,4,1,7,1113,375,452,6,53,84,20,15,29,13,12,7.014814351,5.926926026,6.11368218,1.791759469,3.970291914,4.430816799,2.995732274,2.708050201,3.36729583,2.564949357,2.48490665
0,2,1,0,0,0,1,1,3,0,8,774,386,423,12,26,35,7,7,31,1,5.833333333,6.651571874,5.955837369,6.047372179,2.48490665,3.258096538,3.555348061,1.945910149,1.945910149,3.433987204,0,1.763588592
0,2,1,0,0,0,1,1,5,1,4,654,356,352,15,57,160,33,25,31,3,14.54545455,6.483107351,5.874930731,5.863631176,2.708050201,4.043051268,5.075173815,3.496507561,3.218875825,3.433987204,1.098612289,2.677278542
0,3,0,1,0,0,0,1,3,1,7,706,377,418,15,87,217,25,15,28,10,11.42105263,6.559615237,5.932245187,6.035481433,2.708050201,4.465908119,5.379897354,3.218875825,2.708050201,3.33220451,2.302585093,2.435458374
1,2,1,0,0,0,1,1,4,1,5,858,314,372,11,68,199,10,7,35,3,6.21875,6.754604099,5.749392986,5.918893854,2.397895273,4.219507705,5.293304825,2.302585093,1.945910149,3.555348061,1.098612289,1.827568922
0,4,0,0,1,0,1,1,1,1,8,758,482,539,0,22,29,10,9,30,3,7.25,6.630683386,6.177944114,6.289715571,,3.091042453,3.36729583,2.302585093,2.197224577,3.401197382,1.098612289,1.981001469
1,4,0,0,1,0,0,1,1,0,8,394,186,222,31,46,38,5,5,30,2,3.166666667,5.976350909,5.225746674,5.402677382,3.433987204,3.828641396,3.63758616,1.609437912,1.609437912,3.401197382,0.693147181,1.15267951
0,4,0,0,1,0,1,1,2,1,8,278,224,256,25,48,48,10,5,31,9,5.333333333,5.627621114,5.411646052,5.545177444,3.218875825,3.871201011,3.871201011,2.302585093,1.609437912,3.433987204,2.197224577,1.673976434
1,4,0,0,1,0,1,1,4,0,8,1082,513,528,7,60,91,10,10,31,7,7.583333333,6.986566459,6.240275845,6.269096284,1.945910149,4.094344562,4.510859507,2.302585093,2.302585093,3.433987204,1.945910149,2.025952857
0,3,0,1,0,0,1,1,5,1,8,856,422,437,5,35,55,30,30,37,12,18.33333333,6.752270376,6.045005314,6.079933195,1.609437912,3.555348061,4.007333185,3.401197382,3.401197382,3.610917913,2.48490665,2.908720897
1,4,0,0,1,0,1,1,3,1,8,880,401,417,6,55,53,6,4,30,5,4.076923077,6.779921907,5.993961427,6.033086222,1.791759469,4.007333185,3.970291914,1.791759469,1.386294361,3.401197382,1.609437912,1.405342556
1,3,0,1,0,0,1,1,5,0,8,1037,531,546,5,66,145,25,10,35,6,9.666666667,6.944087208,6.274762021,6.302618976,1.609437912,4.189654742,4.976733742,3.218875825,2.302585093,3.555348061,1.791759469,2.268683541
1,4,0,0,1,0,1,1,5,0,8,278,252,297,22,15,15,15,15,37,5,15,5.627621114,5.529429088,5.693732139,3.091042453,2.708050201,2.708050201,2.708050201,2.708050201,3.610917913,1.609437912,2.708050201
1,3,0,1,0,0,1,1,4,0,8,432,200,252,36,39,67,10,7,29,8,5.583333333,6.068425588,5.298317367,5.529429088,3.583518938,3.663561646,4.204692619,2.302585093,1.945910149,3.36729583,2.079441542,1.71978597
0,2,1,0,0,0,1,1,4,1,8,916,436,483,7,63,137,10,5,18,5,6.227272727,6.820016365,6.077642243,6.180016654,1.945910149,4.143134726,4.919980926,2.302585093,1.609437912,2.890371758,1.609437912,1.828938472
1,5,0,0,0,1,0,1,3,1,8,1562,555,548,5,33,50,5,4,32,1,4.166666667,7.35372233,6.318968114,6.306275287,1.609437912,3.496507561,3.912023005,1.609437912,1.386294361,3.465735903,0,1.427116356
1,4,0,0,1,0,1,1,2,0,4,553,261,301,21,69,201,18,14,35,5,11.82352941,6.315358002,5.564520407,5.707110265,3.044522438,4.234106505,5.303304908,2.890371758,2.63905733,3.555348061,1.609437912,2.470091564
1,2,1,0,0,0,0,2,5,0,8,1263,310,472,26,22,35,20,20,32,5,17.5,7.141245122,5.736572297,6.156978986,3.258096538,3.091042453,3.555348061,2.995732274,2.995732274,3.465735903,1.609437912,2.862200881
1,4,0,0,1,0,1,2,3,0,6,882,432,471,6,67,80.25,9,9,29,12,4.720588235,6.782192056,6.068425588,6.154858094,1.791759469,4.204692619,4.385146762,2.197224577,2.197224577,3.36729583,2.48490665,1.551933418
1,5,0,0,0,1,1,1,5,0,8,2322,302,322,20,26,50,25,25,36,5,25,7.750184162,5.710427017,5.774551546,2.995732274,3.258096538,3.912023005,3.218875825,3.218875825,3.583518938,1.609437912,3.218875825
0,5,0,0,0,1,1,1,4,1,8,1019,539,575,1,29,45,20,20,37,7,15,6.926577033,6.289715571,6.354370041,0,3.36729583,3.80666249,2.995732274,2.995732274,3.610917913,1.945910149,2.708050201
0,4,0,0,1,0,1,1,3,0,1,994,481,520,0,51,206,26,25,36,13,20.6,6.901737207,6.17586727,6.253828812,,3.931825633,5.327876169,3.258096538,3.218875825,3.583518938,2.564949357,3.025291076
0,3,0,1,0,0,1,2,5,1,8,830,538,571,3,34,55,8,8,30,3,6.111111111,6.721425701,6.28785856,6.34738921,1.098612289,3.526360525,4.007333185,2.079441542,2.079441542,3.401197382,1.098612289,1.810108608
